stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2093,2093,"Stop 15, opp.No.130 Cascade Rd",Cascade Gardens #15 In,-42.89589283557372,147.29578419872874,,,0,
1032,1032,"Stop 15, opp.No.366 Park Street",Park St #15 In,-42.85821915582172,147.31151987959623,,,0,
1803,16,"Stop 16, Churchill Ave / McAuley Rd",Churchill Ave #16 Out,-42.91230260979588,147.33613574227016,,,0,
397,0397,"Stop 16, Lansdowne Cr (Primary School)",Lansdowne Cr #16 Out,-42.88157130616604,147.3096740943272,,,0,
920,16,"Stop 16, No.163 Augusta Rd",Augusta Rd/Creek Rd #16 In,-42.86300358580631,147.28980917389637,,,0,
427,16,"Stop 16, No.186 Lenah Valley Rd",Lenah Valley Rd (RSL) #16 Out,-42.86275330489275,147.28802061327306,,,0,
356,16,"Stop 16, No.255 New Town Rd",New Town Rd/Creek Rd #16 Out,-42.85168765392188,147.29871916426126,,,0,
939,16,"Stop 16, No.255 New Town Rd",New Town Rd #16 In,-42.85178003792114,147.29881078591697,,,0,
2125,16,"Stop 16, No.260 Clarence St",Clarence St #16 Out,-42.87818399999999,147.398349,,,0,
1031,1031,"Stop 16, No.371 Park Street",Park St #16 In,-42.85658360468094,147.3103918869463,,,0,
2057,2057,"Stop 16, opp.Cascade Brewery",Cascade Brewery #16 Out,-42.89670543301893,147.29216688979466,,,0,
2092,2092,"Stop 16, Outside Cascade Brewery",Cascade Brewery #16 In,-42.8966021629937,147.2922901022862,,,0,
493,0493,"Stop 16, Park St near Harbroe Ave",Park St #16 Out,-42.856413,147.310257,,,0,
3825,17,"Stop 17, No.192 Lenah Valley Rd",Lenah Valley Rd #17 Out,-42.86236617098278,147.2871070466532,,,0,
938,17,"Stop 17, No.21 Main Rd",Main Road #17 In,-42.84983340330346,147.2972880756007,,,0,
357,17,"Stop 17, No.24 Main Rd",Main Rd/Florence St #17 Out,-42.84964865204347,147.29709647170782,,,0,
1805,17,"Stop 17, No.277 Churchill Ave",Churchill Ave #17 Out,-42.91363664487084,147.3407995898708,,,0,
398,0398,"Stop 17, No.3 Lansdowne Cr",Lansdowne Cr #17 Out,-42.879816,147.310793,,,0,
2091,2091,"Stop 17, No.35 Strickland Ave",Strickland Ave #17 In,-42.897983,147.289416,,,0,
494,0494,"Stop 17, No.412 Park Street",Park St #17 Out,-42.85414247215433,147.30877287688682,,,0,
2058,2058,"Stop 17, No.42 Strickland Ave",Strickland Ave #17 Out,-42.89800221967574,147.28881692727842,,,0,
4392,4392,"Stop 17, No.593 Sandy Bay Rd",Sandy Bay Rd #17 In,-42.91212157376916,147.35324345434097,,,0,
1542,17,"Stop 17, Waverley St",Waverley St/Kurrewa Ct #17 Out,-42.87074148725941,147.37691372310192,,,0,
2126,17,Stop 17. No.290 Clarence St,Clarence St #17 Out,-42.87894327388908,147.40172717678627,,,0,
917,18,"Stop 18, Cnr Lenah Valley Rd / Girrabong Rd",Lenah Valley Rd #18 In,-42.86297726382601,147.28262178884984,,,0,
881,18,"Stop 18, cnr.Raymont Tce/Byard St",Raymont Tce #18 In,-42.87245326355265,147.30411253450077,,,0,
2361,2361,"Stop 18, E Derwent Hwy (near Piper Rd)",E Derwent Hwy/Piper Rd #18 Out,-42.818877,147.342353,,,0,
429,18,"Stop 18, Lenah Valley Rd / Girrabong Rd",Lenah Valley/Girrabong #18 Out,-42.86306635360547,147.2825278685372,,,0,
937,18,"Stop 18, Moonah",Moonah Shops #18 In,-42.84734368594696,147.29542092361638,,,0,
358,0358,"Stop 18, Moonah Shops",Moonah Shops #18 Out,-42.84661446759687,147.29483091430862,,,0,
399,0399,"Stop 18, No.118A Hill St",Hill Street #18 Out,-42.87846909543878,147.31032299661737,,,0,
893,18,"Stop 18, No.131 Hill St",Hill St #18 In,-42.87816200623808,147.31005593774722,,,0,
1806,18,"Stop 18, No.305 Churchill Ave",Churchill Ave/Red Chapel #18 Out,-42.91497993041837,147.3430109414294,,,0,
2019,18,"Stop 18, No.403 Huon Rd",Huon Rd (Skyline) #18 In,-42.89831200880372,147.30377705262774,,,0,
2032,18,"Stop 18, No.406 Huon Rd",Huon Rd (Skyline) #18 Out,-42.89871999999999,147.305293,,,0,
2090,2090,"Stop 18, No.61 Strickland Ave",Strickland Ave #18 In,-42.89828296057583,147.2864242728373,,,0,
495,0495,"Stop 18, No.68 Risdon Rd",Risdon Rd #18 Out,-42.85149066103387,147.31066240119335,,,0,
1028,1028,"Stop 18, No.69 Risdon Rd",Risdon Rd #18 In,-42.85169606720367,147.31048561438223,,,0,
381,0381,"Stop 18, No.7 Raymont Tce",Raymont Tce #18 Out,-42.87247708714717,147.30424753897378,,,0,
2059,2059,"Stop 18, No.74 Strickland Ave",Strickland Ave #18 Out,-42.8986471270185,147.28483890435515,,,0,
895,17,"Stop 18, No.8 Lansdowne Cr",Lansdowne Cr #17 In,-42.87986140089002,147.3107550695876,,,0,
2089,2089,"Stop 19, No.113 Strickland Ave",Strickland Ave #19 In,-42.90053430412622,147.28196865212686,,,0,
2060,2060,"Stop 19, No.116 Strickland Ave",Strickland Ave #19 Out,-42.900658,147.281844,,,0,
936,0936,"Stop 19, No.155 Main Rd",Main Road #19 In,-42.843383,147.292632,,,0,
359,0359,"Stop 19, No.168 Main Rd",Main Rd #19 Out,-42.843083,147.292223,,,0,
4522,,"Stop 19, No.28 Norma St",Norma St #19 Out,-42.880608,147.410498,,,0,
2018,19,"Stop 19, No.445 Huon Rd",Huon Rd #19 In,-42.898539,147.30077,,,0,
382,0382,"Stop 19, No.8 Gordon Ave",Gordon Ave #19 Out,-42.87079546652375,147.3042343052708,,,0,
430,19,"Stop 19, opp.No.261 Lenah Valley Rd",Lenah Valley Rd #19 Out,-42.86469021731301,147.28101957,,,0,
880,19,"Stop 19, opp.No.4 Gordon Ave",Gordon Ave #19 In,-42.871412,147.305301,,,0,
2033,2033,"Stop 19, Opp.No.443 Huon Rd",Huon Rd #19 Out,-42.89844800738306,147.30094167807346,,,0,
1413,1413,"Stop 19, Rokeby Rd near Oceana Drive",Rokeby Rd/Oceana Dr #19 In,-42.88567611725098,147.41251496896376,,,0,
3948,3948,"Stop 19, Rokeby Rd past Merindah St",Rokeby Rd/Merindah St #19 Out,-42.88584297649927,147.41412868975658,,,0,
2034,19A,"Stop 19A, No.462 Huon Rd",Huon Rd/Grayling Ave #19A Out,-42.90045184256394,147.29764455833362,,,0,
958,2,"Stop 2, No.131 Elizabeth St",Elizabeth St #2 In,-42.88032221851742,147.32502479161786,,,0,
386,0386,"Stop 2, No.134 Liverpool St",Liverpool St/Murray St #2 Out,-42.88286143742452,147.32543923757459,,,0,
2025,2025,"Stop 2, No.34 Davey St",Davey St (Salamanca) #2,-42.88478071831908,147.329215124306,,,0,
3385,2,"Stop 2, No.80 Elizabeth St",Elizabeth St (Lenah V.) #2 Out,-42.88093363451607,147.3263056332551,,,0,
2112,2112,"Stop 2, Tasman Hwy  (Govt. House)",Tasman Hwy (Govt House) #2 Out,-42.8676071561097,147.3355476200174,,,0,
341,2,"Stop 2,No.90 Elizabeth St",Elizabeth St #2 Out,-42.88101589,147.32644623,,,0,
1599,20,"Stop 20, 18 Carbeen St",Carbeen St (Church) #20 Out,-42.861521,147.384666,,,0,
431,20,"Stop 20, Ancanthe Park",LENAH VALLEY TERMINUS #20,-42.86564996,147.27917425,,,0,
2017,20,"Stop 20, Huon Rd near Hillborough Rd",Huon Rd/Hillborough Rd #20 In,-42.90043,147.296185,,,0,
2061,2061,"Stop 20, No.137 Strickland Ave",Strickland Ave #20 Out,-42.90179825,147.27991708,,,0,
2088,2088,"Stop 20, No.139 Strickland Ave",Strickland Ave #20 In,-42.90181690652663,147.27986175820394,,,0,
401,0401,"Stop 20, No.18 Mellifont St",[NB4] MELLIFONT ST #20 OUT,-42.87692403388467,147.30790545447735,,,0,
383,0383,"Stop 20, No.24 Gordon Ave",Gordon Ave #20 Out,-42.87011445391451,147.3013443661735,,,0,
2035,20,"Stop 20, No.486 Huon Rd",Huon Rd #20 Out,-42.90126696,147.2951203,,,0,
1883,1883,"Stop 20, No.743 Sandy Bay Rd",Sandy Bay Rd/O'Connor #20 In,-42.92121200117925,147.35994682203676,,,0,
879,20,"Stop 20, opp.No.18 Gordon Ave",Gordon Ave #20 In,-42.87015736524201,147.30140208218864,,,0,
1808,20,"Stop 20, opp.No.432 Churchill Ave",Churchill Ave/Lipscombe #20 Out,-42.91751108644131,147.34790724500706,,,0,
2129,2129,"Stop 20, Rokeby Rd (Garden Centre)",Rokeby Rd (Garden Centre) #20 In,-42.88829222107073,147.42347579246973,,,0,
361,21,"Stop 21, Metro Springfield",Metro Springfield #21 Out,-42.83910196159349,147.28943277654915,,,0,
2062,2062,"Stop 21, No.156 Strickland Ave",Strickland Ave #21 Out,-42.90305689884876,147.2771487612141,,,0,
498,21,"Stop 21, No.356 Brooker Ave",Brooker Ave (Ashbolt) #21 Out,-42.84308221172121,147.3066530369616,,,0,
1026,21,"Stop 21, No.359 Brooker Ave",Brooker Ave (Ashbolt) #21 In,-42.84413697054006,147.307643733676,,,0,
1809,21,"Stop 21, No.457 Churchill Ave",Churchill Ave #21 Out,-42.91817690672861,147.3492992145948,,,0,
2016,2016,"Stop 21, No.511 Huon Rd",Huon Rd #21 In,-42.904117,147.28748,,,0,
2087,2087,"Stop 21, opp.No.156 Strickland Ave",Strickland Ave #21 In,-42.90297325963912,147.2772953487435,,,0,
2036,2023,"Stop 21, opp.No.511 Huon Rd",Huon Rd #21 Out,-42.9041236535451,147.28736161177983,,,0,
1411,1411,"Stop 21, Rokeby Rd / Tollard Dr",Rokeby Rd/Tollard Dr #21 In,-42.88891404151822,147.42797784233846,,,0,
1881,21,"Stop 21, Sandy Bay Rd / Pauldon Dr",Sandy Bay Rd/Pauldon #21 In,-42.92472395169484,147.36020828582286,,,0,
4430,4430,"Stop 21, Tollard Drive",Tollard Dr/Rokeby Rd #21 Out,-42.88964096507071,147.42908774336604,,,0,
1066,1066,"Stop 21A, No.3 Lennox Avenue",Lennox Ave #21A In,-42.84628895893726,147.31305812410872,,,0,
543,0543,"Stop 21A, No.8 Lennox Ave",Lennox Ave #21A Out,-42.846299,147.312926,,,0,
1933,22,"Stop 22, Channel Hwy / Utiekah Dr",Channel/Utiekah #22 Out,-42.93331939874387,147.35570429632284,,,0,
2015,2015,"Stop 22, Huon Rd near Turnip Fields Rd",Huon/Turnip Fields #22 In,-42.90511685083904,147.28052690925114,,,0,
545,0545,"Stop 22, No.16 Ashbolt Cres",Ashbolt Cres #23 Out,-42.84362396976458,147.30977493583023,,,0,
1486,1486,"Stop 22, No.16 Tranmere Rd",Tranmere Rd #22 Out,-42.89034543892676,147.40849835405737,,,0,
1065,1065,"Stop 22, No.23 Lennox Avenue",Lennox Ave #22 In,-42.84561675762597,147.3109066941012,,,0,
934,22,"Stop 22, No.245 Main Rd",Main Road #22 In,-42.83740067489298,147.2882224987395,,,0,
362,22,"Stop 22, No.250 Main Rd",Main Rd #22 Out,-42.83715255270883,147.2878806639902,,,0,
562,0562,"Stop 22, No.27 Springfield Ave",Springfield Ave #22 Out,-42.84200051134512,147.28695347522927,,,0,
1108,1108,"Stop 22, No.46 Springfield Ave",Springfield Ave #22 In,-42.84247920284798,147.28612336365885,,,0,
1810,22,"Stop 22, No.495 Churchill Ave",Churchill Ave #22 Out,-42.91956032134207,147.35343616435281,,,0,
4429,4429,"Stop 22, No.51 Tollard Drive",Tollard Dr/Boyle St #22 Out,-42.891809031428,147.4309649159175,,,0,
2037,2037,"Stop 22, No.542 Huon Rd",Huon/Turnip Fields #22 Out,-42.90514852027665,147.28066803631046,,,0,
1879,1879,"Stop 22, No.849 Sandy Bay Rd",Sandy Bay Rd #22 In,-42.92809415081019,147.35979242702385,,,0,
544,0544,"Stop 22, opp.No.25 Lennox Ave",Lennox Ave #22 Out,-42.84537753433648,147.3107938662321,,,0,
4428,4428,"Stop 22, Tollard Dr / Kimberley St",Tollard Dr/Kimberley St #22 In,-42.89178030686192,147.43094847718083,,,0,
363,23,"Stop 23, No.286 Main Rd",Main Rd (Cosgrove) #23 Out,-42.8348674941556,147.28422151088853,,,0,
933,23,"Stop 23, No.287 Main Rd",Main Road #23 In,-42.834869,147.284326,,,0,
1721,23,"Stop 23, No.34 Derwent Ave",Derwent Ave #23 In,-42.84062429256244,147.3471421778709,,,0,
1510,1510,"Stop 23, No.49 Tranmere Rd",Tranmere Rd #23 In,-42.892577,147.410169,,,0,
1934,23,"Stop 23, No.50 Channel Hwy",Channel Hwy #23 Out [SOUTH/CENT],-42.93637036732894,147.35414362573346,,,0,
1811,23,"Stop 23, No.530 Churchill Ave",Churchill Ave/Coolabah #23 Out,-42.91750609993043,147.35550191953124,,,0,
2038,2038,"Stop 23, No.598 Huon Rd",Huon/Strickland #23 Out,-42.91261448058275,147.26915335849898,,,0,
1064,1064,"Stop 23, opp.No.16 Ashbolt Crescent",Ashbolt Cres #23 In,-42.84364870578571,147.30981430965585,,,0,
2211,2211,"Stop 23, Tollard Dr / Atkins St",Tollard Dr/Atkins St #23 In,-42.894686,147.430913,,,0,
2218,2218,"Stop 23, Tollard Dr at Neilson Park",Tollard Dr (Neilson Pk) #23 Out,-42.894968814013,147.4308411408648,,,0,
2039,24,"Stop 24, Huon Rd near Jackson Bend",Huon Rd #24 Out,-42.91628820849837,147.26776041897145,,,0,
2013,24,"Stop 24, Huon Rd near Jacksons Bend",Huon Rd #24 In,-42.91594302643834,147.26666106718136,,,0,
2063,2063,"Stop 24, No.182 Strickland Ave",Strickland Ave #24 Out,-42.90107208902383,147.27475409657336,,,0,
932,24,"Stop 24, No.311 Main Rd",Main Road #24 In,-42.83410487117032,147.28207452237288,,,0,
364,24,"Stop 24, No.314 Main Rd",Main Rd #24 Out,-42.83419061546279,147.2822294804523,,,0,
546,0546,"Stop 24, No.34 Ashbolt Cres",Ashbolt Cres #24 Out,-42.843344,147.312064,,,0,
1063,1063,"Stop 24, No.35 Ashbolt Crescent",Ashbolt Cres #24 In,-42.84317,147.31244,,,0,
1022,24,"Stop 24, No.435 Brooker Ave",Brooker Ave (Lampton) #24 In,-42.83436709210257,147.29931071650213,,,0,
501,24,"Stop 24, No.444 Brooker Ave",Brooker Ave (Lampton) #24 Out,-42.83308464637694,147.29727785407678,,,0,
1876,1876,"Stop 24, No.47 Channel Hwy",Channel Hwy #24 In [CENT/SOUTH],-42.93504,147.354244,,,0,
1509,1509,"Stop 24, No.67 Tranmere Rd",Tranmere Rd #24 In,-42.894197,147.411083,,,0,
1935,24,"Stop 24, No.70 Channel Hwy",Channel Hwy #24 Out,-42.93815042288557,147.35313497458793,,,0,
2086,2086,"Stop 24, opp.No.182 Strickland Ave",Strickland Ave #24 In,-42.90121368162895,147.2753031578113,,,0,
1813,24,"Stop 24, opp.No.566 Churchill Ave",Churchill Ave #24 Out,-42.91716970126902,147.35829607760868,,,0,
2210,2210,"Stop 24, Tollard Dr / Hart Pl",Tollard Dr #24 In,-42.897601,147.430383,,,0,
2219,2219,"Stop 24, Tollard Drive past Hart Place",Tollard Dr/Hart Pl #24 Out,-42.89770626036725,147.4303491195191,,,0,
502,25,"Stop 25, Brooker Ave",Brooker Ave (Goodwood) #25 Out,-42.83126399999999,147.293843,,,0,
1020,25,"Stop 25, Brooker Ave",Brooker Ave (Goodwood) #25 In,-42.8307314165913,147.29285977992743,,,0,
2040,25,"Stop 25, Huon Rd / Chimney Pot Hill Rd",Huon Rd #25 Out [SOUTH/CENTRAL],-42.919016,147.268323,,,0,
2012,25,"Stop 25, Huon Rd / Chimney Pot Hill Rd",Huon Rd #25 In [CENTRAL/SOUTH],-42.91877105713423,147.26850279021946,,,0,
1875,1875,"Stop 25, No.101 Channel Hwy",Channel Hwy #25 In,-42.93847499999999,147.353047,,,0,
2064,2064,"Stop 25, No.115A Marlyn Rd",Marlyn Rd #25,-42.89940041595415,147.27658179151865,,,0,
1720,1720,"Stop 25, No.14 Derwent Ave",Derwent Ave #25 In,-42.83990865759919,147.34981099201434,,,0,
365,25,"Stop 25, No.332 Main Rd",Main Rd #25 Out,-42.83374522376271,147.27975297772844,,,0,
931,25,"Stop 25, No.355 Main Rd",Main Road #25 In,-42.83338344546976,147.27805635193715,,,0,
1062,1062,"Stop 25, opp.No.66 Ashbolt Crescent",Ashbolt Cres #25 In,-42.84052899999999,147.314412,,,0,
2220,2220,"Stop 25, Tollard Dr / Benboyd Cir",Tollard Dr/Benboyd Cir #25 Out,-42.89945530727049,147.43003516690254,,,0,
2209,2209,"Stop 25, Tollard Drive",Tollard Dr #25 In,-42.899415,147.430027,,,0,
2299,26,"Stop 26, (Duke Park) Sugarloaf Rd",Sugarloaf Rd (Duke Pk) #26 In,-42.81257060461166,147.35127766909667,,,0,
1061,1061,"Stop 26, Ashbolt Crescent",Ashbolt Cres #26 In,-42.83781631820485,147.31552914236048,,,0,
2011,,"Stop 26, Huon Rd / Pillinger Dr",Huon Rd/Pillinger Dr #26 In,-42.920285,147.260796,,,0,
548,0548,"Stop 26, No.104 Ashbolt Cres",Ashbolt Cres #26 Out,-42.837663,147.315571,,,0,
2208,2208,"Stop 26, No.114 Tollard Dr",Tollard Dr #26 In,-42.902043,147.428598,,,0,
1874,1874,"Stop 26, No.121 Channel Hwy",Channel Hwy #26 In,-42.94107421915531,147.35245264594272,,,0,
1507,1507,"Stop 26, No.125 Tranmere Rd",Tranmere Rd #26 In,-42.900005,147.413697,,,0,
2222,2222,"Stop 26, No.155 Tollard Drive",Tollard Dr #26 Out,-42.90210323136642,147.4285814911209,,,0,
1605,1605,"Stop 26, No.258 Cambridge Rd",Cambridge Rd #26 Out,-42.85853321195407,147.38821624129898,,,0,
1687,1687,"Stop 26, No.273 Cambridge Rd",Cambridge Rd #26 In,-42.85849463159385,147.38851388852038,,,0,
521,0521,"Stop 26, No.459 Main Rd",Main Rd/Grove Rd #26 In,-42.83013165163654,147.26936782633044,,,0,
4477,4477,"Stop 26, No.9 Chapel St",Chapel St #26 Out,-42.832391,147.269752,,,0,
2065,2065,"Stop 26, No.99 Marlyn Rd",Marlyn Rd/Saunders Cr #26 Out,-42.89833242961732,147.27910665981668,,,0,
2010,27,"Stop 27, Huon Rd (Fern Tree Tavern)",Huon Rd/Summerleas Rd #27 In,-42.92256158201748,147.25943340885843,,,0,
2207,2207,"Stop 27, No.134 Tollard Dr",Tollard Dr #27 In,-42.904314,147.428435,,,0,
1506,1506,"Stop 27, No.153 Tranmere Rd",Tranmere Rd #27 In,-42.90308732004704,147.4159555296328,,,0,
2223,2223,"Stop 27, No.173 Tollard Drive",Tollard Dr #27 Out,-42.90397646693719,147.42834576523902,,,0,
1060,1060,"Stop 27, No.2 Ash Street",Ash St #27 In,-42.8365099639069,147.31129966763368,,,0,
4139,4139,"Stop 27, No.280 Cambridge Rd",Cambridge/Shackleton #27 Out,-42.85768188174224,147.39078086824847,,,0,
549,0549,"Stop 27, No.3 Ash St",Ash St #27 Out,-42.836575,147.311659,,,0,
1613,27,"Stop 27, No.309 Cambridge Rd",Cambridge Rd #27 In,-42.8570318419794,147.39238856869676,,,0,
2068,2068,"Stop 27, No.74 Marlyn Rd",Marlyn Rd/Avon Rd #27 In,-42.8967344868087,147.28142680509842,,,0,
2066,2066,"Stop 27, No.81A Marlyn Rd",Marlyn Rd #27 Out,-42.89692694494155,147.28134204033998,,,0,
2224,2224,"Stop 28, Duntroon Dr / Arden Dr",Duntroon Dr #28 Out,-42.9056952698001,147.4300623618606,,,0,
2043,2043,"Stop 28, Huon Rd / Clegg Rd",Huon Rd/Clegg Rd #28 Out,-42.9247657003814,147.25608858905872,,,0,
681,28,"Stop 28, Main Rd",Main Rd #28 Out,-42.82614032603803,147.2664435682023,,,0,
2067,2067,"Stop 28, Marlyn Rd Terminus",[NB4] MARLYN RD TERMINUS,-42.89648119900636,147.2830372678195,,,0,
1189,1189,"Stop 28, Montrose",Main Road #28 In,-42.82621585416177,147.26650185894505,,,0,
550,0550,"Stop 28, No.119 Lennox Ave",Lennox Ave #28 Out,-42.837842,147.310128,,,0,
2206,2206,"Stop 28, No.12 Duntroon Dr",Duntroon Dr #28 In,-42.90572,147.42997,,,0,
1612,28,"Stop 28, No.333 Cambridge Rd",Cambridge Rd #28 In,-42.8560133577691,147.39607162579364,,,0,
1639,28,"Stop 28, No.340 Cambridge Rd",Cambridge/Currajong #28 Out,-42.85599345659547,147.3962529183562,,,0,
1059,1059,"Stop 28, No.68 Lennox Ave",Lennox Ave #28 In,-42.83832189428381,147.30972634830218,,,0,
682,29,"Stop 29, 534 Main Rd",Main Rd #29 Out,-42.82288915383737,147.26407728448473,,,0,
2225,2225,"Stop 29, Duntroon Dr / Arden Dr",Duntroon Dr #29 Out,-42.90468586409677,147.433552080633,,,0,
2044,2044,"Stop 29, Huon Rd / Westringa Rd",Huon Rd/Westringa Rd #29 Out,-42.92806499999999,147.252304,,,0,
2205,2205,"Stop 29, No.50 Duntroon Drive",Duntroon Dr #29 In,-42.90495523972814,147.43336994015212,,,0,
1640,29,"Stop 29, No.6 Currajong St",Currajong St #29 Out,-42.85672891917856,147.39706336986603,,,0,
1611,29,"Stop 29, No.7 Currajong St",Currajong St #29 In,-42.85670992170356,147.39731004608535,,,0,
1058,1058,"Stop 29, No.8 Michael St",Michael St #29 In,-42.8402424047582,147.30881012116208,,,0,
2069,2069,"Stop 29, opp.No.1 Saunders Cres",Saunders Cr/Marlyn Rd #29,-42.89875327549561,147.27913380728452,,,0,
551,0551,"Stop 29, opp.No.6 Michael St",Michael St St #29 Out,-42.840207,147.308702,,,0,
1045,1045,"Stop 3, No.101 Campbell St",Campbell St #3 In,-42.87737984322125,147.32746254747747,,,0,
368,3,"Stop 3, No.118 Argyle St",Argyle St/Brisbane St #3 Out,-42.87767547845467,147.32493768520337,,,0,
2344,3,"Stop 3, No.15 East Derwent Hwy",E Derwent Hwy/Yolla St #3 Out,-42.85923128,147.35543919,,,0,
387,0387,"Stop 3, No.174 Liverpool St",Liverpool/Harrington #3 Out,-42.88390704894383,147.32429293327965,,,0,
342,3,"Stop 3, No.180 Elizabeth St",Elizabeth St #3 Out,-42.87902794875961,147.32214522444957,,,0,
957,3,"Stop 3, No.181 Elizabeth St",Elizabeth St #3 In,-42.87930210785075,147.32276983713552,,,0,
2821,2821,"Stop 3, No.36 Davey St",Davey St (Salamanca) #3,-42.88505068715576,147.32888545967074,,,0,
2114,3,"Stop 3, Rosny Hill Rd",Rosny Hill Rd #3 Out,-42.86240106170346,147.3608018517277,,,0,
683,30,"Stop 30, 564 Main Rd",Main Rd #30 Out,-42.82039072,147.2615972,,,0,
2227,2227,"Stop 30, Duntroon Dr / Fontain Cir",Duntroon Dr/Fontain Cir #30 Out,-42.90188318780111,147.43537542625523,,,0,
1057,1057,"Stop 30, No.113 Bowen Rd",Bowen Rd #30 In,-42.839329,147.307316,,,0,
2070,2070,"Stop 30, No.12 Saunders Cr",Saunders Cr #30,-42.89989179740522,147.27880399852552,,,0,
2333,2333,"Stop 30, No.14 Sycamore Rd",Sycamore Rd #30 Out,-42.81222015347378,147.36076718546818,,,0,
658,0658,"Stop 30, No.29 Montrose Rd",Montrose Rd #30 Out,-42.82737959447396,147.26214584108396,,,0,
1641,30,"Stop 30, No.32 Currajong St",Currajong St #30 Out,-42.85685873525775,147.3999927667136,,,0,
1610,30,"Stop 30, No.37-39 Currajong St",Currajong St #30 In,-42.85696061524815,147.40037457778035,,,0,
2203,2203,"Stop 30, No.82 Duntroon Dr",Duntroon Dr #30 In,-42.90261197687572,147.4349570434272,,,0,
552,0552,"Stop 30, opp.No.10 Michael St",Michael St #30 Out,-42.839686,147.307689,,,0,
684,31,"Stop 31, 592 Main Rd",Main Rd #31 Out,-42.81731339,147.2584655,,,0,
1609,31,"Stop 31, Currajong St at Park",Currajong St #31 (Park) In,-42.85819911266057,147.40310938004637,,,0,
2228,2228,"Stop 31, Duntroon Dr",Duntroon Dr #31 Out,-42.89876431212848,147.4363474666715,,,0,
2202,2202,"Stop 31, Duntroon Dr / Hookey St",Duntroon Dr #31 In,-42.89879922282673,147.43629132881526,,,0,
2334,2334,"Stop 31, No.32 Sycamore Rd",Sycamore Rd #31 Out,-42.8110920523337,147.35906505376266,,,0,
2071,2071,"Stop 31, No.34 Saunders Cres",Saunders Cr #31,-42.90007099999999,147.27637,,,0,
1642,31,"Stop 31, No.64 Currajong St",Currajong St #31 Out,-42.85821529569483,147.40323320108658,,,0,
2046,2046,"Stop 31, No.832 Huon Rd",Huon Rd #31 Out,-42.93035285248295,147.247427088458,,,0,
1013,31A,"Stop 31A, Renfrew Cir",[NB4] RENFREW CIR #31A IN,-42.82562075980046,147.29368936927642,,,0,
2072,2072,"Stop 32, No.202 Strickland Ave",Strickland Ave #32 Out,-42.90012695490743,147.27466070203192,,,0,
2085,2085,"Stop 32, No.207 Strickland Ave",Strickland Ave/Marlyn Rd #32 In,-42.89941427492425,147.2750222754281,,,0,
2229,2229,"Stop 32, No.51 Free St",Free St #32 Out,-42.89794439266747,147.43712610872234,,,0,
2201,2201,"Stop 32, No.52 Free St",Free St #32 In,-42.89790394452335,147.43714794,,,0,
1608,32,"Stop 32, No.69 Currajong St",Currajong St #32 In,-42.85838418425585,147.40487334618106,,,0,
1643,32,"Stop 32, No.76 Currajong St",Currajong St #32 Out,-42.85838662477491,147.40490718736183,,,0,
2047,2047,"Stop 32, No.850 Huon Rd",Huon Rd #32 Out,-42.93197530542609,147.24743766651744,,,0,
1268,33,Stop 33 MONA,Main Rd (MONA) #33 In,-42.81236135999999,147.2548461,,,0,
1607,33,"Stop 33, No. 89 Currajong St",CURRAJONG ST #33 IN,-42.85832350164936,147.40782983561974,,,0,
1015,1015,"Stop 33, No.135 Howard Rd",Howard Rd #33 In,-42.82503896391719,147.29658584807726,,,0,
2230,2230,"Stop 33, No.25 Free St",Free St #33 Out,-42.89674,147.436675,,,0,
2200,2200,"Stop 33, No.28 Free St",Free St #33 In,-42.8967539399574,147.4367131143034,,,0,
2073,2073,"Stop 33, No.308 Strickland Ave",Strickland Ave #33 Out,-42.90194404083372,147.27041010981085,,,0,
2084,2084,"Stop 33, No.311 Strickland Ave",Strickland/Inglewood #33 In,-42.90205663877727,147.27041044354178,,,0,
726,40,"Stop 33, No.37 Marys Hope Rd",Marys Hope Rd #33 Out,-42.823022,147.258066,,,0,
774,0774,"Stop 33, No.656 Main Rd",Main Rd (MONA) #33 Out,-42.81281157,147.2548689,,,0,
2336,2336,"Stop 33, No.66 Sycamore Rd",Sycamore Rd #33 Out,-42.80995533973453,147.35539079704668,,,0,
1499,33,"Stop 33, Oceana Rd",TRANMERE TERMINUS #33,-42.91841759474015,147.4141669774089,,,0,
1055,1055,"Stop 34, Brooker Inn, O'Grady Ave",O Grady Ave #34 In,-42.83772301796907,147.3042823923693,,,0,
2232,2232,"Stop 34, Burtonia St / Banyalla St",Burtonia St #34 Out,-42.894929,147.435879,,,0,
775,34,"Stop 34, Main Rd",Main Rd #34 Out,-42.80964575,147.2544718,,,0,
2198,2198,"Stop 34, No.15 Burtonia St",Burtonia St #34 In,-42.89510451999999,147.43558561,,,0,
2338,2338,"Stop 34, No.2 Linden Rd",Linden Rd #34 Out,-42.8087185224569,147.3545778552419,,,0,
2083,2083,"Stop 34, No.335 Strickland Ave",Strickland Ave #34 In,-42.90415944973441,147.26933434092268,,,0,
2074,2074,"Stop 34, opp.No.337 Strickland Ave",Strickland Ave #34 Out,-42.90425147084113,147.2689984885566,,,0,
555,0555,"Stop 35, No.111 Central Ave",Central Ave #35 Out,-42.83883549435376,147.3018469029549,,,0,
